Latitude (decimal degrees):	49.220
Longitude (decimal degrees):	-123.055
Elevation (m):	99
Radiation database:	PVGIS-NSRDB


Slope: 36 deg. (optimum)
Azimuth: 10 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20130621:0700,0.0,0.0,0.0,0.0,0.0,12.28,2.55,0.0
20130621:0800,0.0,0.0,0.0,0.0,0.0,12.23,2.62,0.0
20130621:0900,0.0,0.0,0.0,0.0,0.0,12.08,2.62,0.0
20130621:1000,0.0,0.0,0.0,0.0,0.0,11.91,2.62,0.0
20130621:1100,0.0,0.0,0.0,0.0,0.0,11.78,2.69,0.0
20130621:1200,0.0,0.0,0.0,0.0,0.0,11.79,2.69,0.0
20130621:1300,12.33,0.0,26.2,0.61,6.41,11.84,2.62,0.0
20130621:1400,27.12,0.0,45.64,1.06,15.38,12.09,2.76,0.0
20130621:1500,101.46,2.44,131.08,2.98,24.92,12.38,2.83,0.0
20130621:1600,175.09,16.12,200.74,4.82,34.69,12.57,2.83,0.0
20130621:1700,265.02,42.46,276.95,6.94,44.33,13.17,2.69,0.0
20130621:1800,184.96,9.7,218.66,4.94,53.25,13.49,2.55,0.0
20130621:1900,293.22,32.13,323.73,7.59,60.42,14.94,2.21,0.0
20130621:2000,261.9,21.59,298.43,6.84,64.08,15.36,2.07,0.0
20130621:2100,425.05,113.64,403.07,10.49,62.66,15.68,2.0,0.0
20130621:2200,217.88,15.53,253.7,5.76,56.85,15.79,2.0,0.0
20130621:2300,281.35,47.05,297.01,7.19,48.56,16.0,1.72,0.0
20130622:0000,251.52,55.58,253.24,6.43,39.19,16.05,1.72,0.0
20130622:0100,346.85,355.37,73.19,8.8,29.43,16.05,1.86,0.0
20130622:0200,108.77,30.93,117.78,3.41,19.74,15.95,2.0,0.0
20130622:0300,14.46,4.76,27.58,2.57,10.47,15.56,2.14,0.0
20130622:0400,4.86,0.0,15.21,0.35,1.93,15.08,2.07,0.0
20130622:0500,0.0,0.0,0.0,0.0,0.0,14.69,1.86,0.0
20130622:0600,0.0,0.0,0.0,0.0,0.0,14.25,1.45,0.0
20130622:0700,0.0,0.0,0.0,0.0,0.0,13.75,1.45,0.0
20130622:0800,0.0,0.0,0.0,0.0,0.0,13.15,1.31,0.0
20130622:0900,0.0,0.0,0.0,0.0,0.0,12.76,1.31,0.0
20130622:1000,0.0,0.0,0.0,0.0,0.0,12.38,1.38,0.0
20130622:1100,0.0,0.0,0.0,0.0,0.0,11.95,1.59,0.0
20130622:1200,0.0,0.0,0.0,0.0,0.0,11.86,1.79,0.0
20130622:1300,15.37,0.0,30.43,0.71,6.38,12.21,1.93,0.0
20130622:1400,26.27,0.0,44.79,1.04,15.35,13.24,1.93,0.0
20130622:1500,53.57,0.0,78.42,1.71,24.88,14.34,1.93,0.0
20130622:1600,74.0,0.0,102.76,2.23,34.66,15.07,1.79,0.0
20130622:1700,132.57,2.6,168.64,3.72,44.29,16.11,1.66,0.0
20130622:1800,196.89,11.63,235.04,5.33,53.22,16.94,1.52,0.0
20130622:1900,332.04,51.82,354.72,8.58,60.4,17.17,2.0,0.0
20130622:2000,536.04,249.32,418.18,13.01,64.07,17.59,1.45,0.0
20130622:2100,510.99,227.27,415.45,12.49,62.68,18.13,0.76,0.0
20130622:2200,253.64,25.51,293.62,6.78,56.87,18.61,0.07,0.0
20130622:2300,227.17,24.08,262.77,6.1,48.59,19.29,0.48,0.0
20130623:0000,503.43,548.66,87.49,11.88,39.22,19.9,0.48,0.0
20130623:0100,337.89,356.57,73.22,8.82,29.45,20.14,0.76,0.0
20130623:0200,144.38,161.42,53.96,5.61,19.77,19.96,1.03,0.0
20130623:0300,25.19,2.86,43.37,2.08,10.49,19.39,1.03,0.0
20130623:0400,2.4,0.0,10.99,0.25,1.96,18.37,1.17,0.0
20130623:0500,0.0,0.0,0.0,0.0,0.0,16.9,1.24,0.0
20130623:0600,0.0,0.0,0.0,0.0,0.0,15.27,1.72,0.0
20130623:0700,0.0,0.0,0.0,0.0,0.0,13.84,2.07,0.0
20130623:0800,0.0,0.0,0.0,0.0,0.0,13.41,2.14,0.0
20130623:0900,0.0,0.0,0.0,0.0,0.0,12.85,2.07,0.0
20130623:1000,0.0,0.0,0.0,0.0,0.0,12.73,2.34,0.0
20130623:1100,0.0,0.0,0.0,0.0,0.0,12.54,2.21,0.0
20130623:1200,0.0,0.0,0.0,0.0,0.0,12.53,2.28,0.0
20130623:1300,14.7,0.0,29.58,0.69,6.34,12.91,2.34,0.0
20130623:1400,50.15,0.0,74.38,1.72,15.31,14.8,2.0,0.0
20130623:1500,82.13,0.0,113.58,2.47,24.84,17.67,1.24,0.0
20130623:1600,228.2,69.96,221.17,6.8,34.61,19.54,0.62,0.0
20130623:1700,229.35,28.57,262.7,6.33,44.25,20.57,0.55,0.0
20130623:1800,169.3,8.72,210.48,4.74,53.18,21.15,0.83,0.0
20130623:1900,394.75,98.45,387.86,10.07,60.37,18.76,2.07,0.0
20130623:2000,304.25,35.62,339.72,7.96,64.06,18.43,2.07,0.0
20130623:2100,284.18,30.89,321.24,7.47,62.68,18.77,1.86,0.0
20130623:2200,287.47,37.72,319.45,7.53,56.89,18.84,1.38,0.0
20130623:2300,287.85,54.73,305.17,7.49,48.61,19.05,0.55,0.0
20130624:0000,95.97,0.0,130.7,2.84,39.24,18.82,0.62,0.0
20130624:0100,109.19,2.85,143.48,3.18,29.48,18.91,0.83,0.0
20130624:0200,72.24,0.72,101.85,2.23,19.79,18.74,0.69,0.0
20130624:0300,0.0,0.0,3.61,0.08,10.51,18.45,0.76,0.0
20130624:0400,0.0,0.0,0.0,0.0,0.0,17.86,1.24,0.0
20130624:0500,0.0,0.0,0.0,0.0,0.0,17.13,1.72,0.0
20130624:0600,0.0,0.0,0.0,0.0,0.0,16.76,2.07,0.0
20130624:0700,0.0,0.0,0.0,0.0,0.0,16.42,1.52,0.0
20130624:0800,0.0,0.0,0.0,0.0,0.0,15.01,1.66,0.0
20130624:0900,0.0,0.0,0.0,0.0,0.0,14.61,1.86,0.0
20130624:1000,0.0,0.0,0.0,0.0,0.0,14.35,1.86,0.0
20130624:1100,0.0,0.0,0.0,0.0,0.0,14.18,1.79,0.0
20130624:1200,0.0,0.0,0.0,0.0,0.0,13.86,1.66,0.0
20130624:1300,1.21,0.0,8.45,0.2,6.3,13.83,1.66,0.0
20130624:1400,3.88,0.0,13.52,0.31,15.26,14.66,1.72,0.0
20130624:1500,53.27,0.0,78.42,1.71,24.79,15.5,1.93,0.0
20130624:1600,54.88,0.0,80.23,1.74,34.57,15.25,2.48,0.0
20130624:1700,182.3,10.39,216.73,4.94,44.21,15.04,2.34,0.0
20130624:1800,139.0,5.81,171.51,3.84,53.14,14.83,2.14,0.0
20130624:1900,110.42,3.11,140.74,3.12,60.34,14.38,4.14,0.0
20130624:2000,240.22,17.27,273.6,6.23,64.04,14.14,4.14,0.0
20130624:2100,324.01,41.93,346.07,8.17,62.68,14.57,4.14,0.0
20130624:2200,282.21,32.18,308.85,7.21,56.91,15.44,4.0,0.0
20130624:2300,296.57,53.65,304.14,7.45,48.63,15.42,3.59,0.0
20130625:0000,126.92,3.15,160.65,3.55,39.26,15.66,3.24,0.0
20130625:0100,96.5,0.0,128.9,2.8,29.5,15.56,2.97,0.0
20130625:0200,64.69,0.0,91.94,2.0,19.81,15.53,2.34,0.0
20130625:0300,7.16,0.0,18.93,0.41,10.53,15.4,1.79,0.0
20130625:0400,0.0,0.0,2.54,0.06,1.98,15.21,2.0,0.0
20130625:0500,0.0,0.0,0.0,0.0,0.0,14.89,2.28,0.0
20130625:0600,0.0,0.0,0.0,0.0,0.0,14.71,2.34,0.0
20130625:0700,0.0,0.0,0.0,0.0,0.0,14.65,2.55,0.0
20130625:0800,0.0,0.0,0.0,0.0,0.0,14.59,2.83,0.0
20130625:0900,0.0,0.0,0.0,0.0,0.0,14.41,2.83,0.0
20130625:1000,0.0,0.0,0.0,0.0,0.0,14.22,3.03,0.0
20130625:1100,0.0,0.0,0.0,0.0,0.0,14.21,3.24,0.0
20130625:1200,0.0,0.0,0.0,0.0,0.0,14.03,3.24,0.0
20130625:1300,0.0,0.0,1.69,0.04,6.25,13.92,3.31,0.0
20130625:1400,20.31,0.0,37.19,0.86,15.22,13.87,3.59,0.0
20130625:1500,26.47,0.0,45.07,0.98,24.75,13.23,3.24,0.0
20130625:1600,73.06,0.0,100.96,2.2,34.52,13.72,2.76,0.0
20130625:1700,30.53,0.0,50.48,1.1,44.16,14.76,2.62,0.0
20130625:1800,134.68,3.88,168.72,3.74,53.1,15.39,2.76,0.0
20130625:1900,281.95,29.02,314.38,7.33,60.3,16.64,3.45,0.0
20130625:2000,310.08,36.7,341.66,8.02,64.01,17.23,2.97,0.0
20130625:2100,455.62,145.69,412.55,11.17,62.67,17.75,2.41,0.0
20130625:2200,317.03,51.06,338.27,8.13,56.91,18.08,2.28,0.0
20130625:2300,303.32,63.53,310.74,7.74,48.65,18.69,1.93,0.0
20130626:0000,375.81,208.08,255.74,9.04,39.27,18.65,1.31,0.0
20130626:0100,273.86,175.95,169.41,7.1,29.51,18.8,0.69,0.0
20130626:0200,125.15,67.46,108.48,4.19,19.82,18.58,0.76,0.0
20130626:0300,33.83,1.12,54.84,1.57,10.53,17.61,1.45,0.0
20130626:0400,1.58,0.0,9.3,0.22,1.99,16.96,2.21,0.0
20130626:0500,0.0,0.0,0.0,0.0,0.0,15.87,2.41,0.0
20130626:0600,0.0,0.0,0.0,0.0,0.0,15.37,3.03,0.0
20130626:0700,0.0,0.0,0.0,0.0,0.0,14.29,3.1,0.0
20130626:0800,0.0,0.0,0.0,0.0,0.0,13.92,3.45,0.0
20130626:0900,0.0,0.0,0.0,0.0,0.0,13.63,3.72,0.0
20130626:1000,0.0,0.0,0.0,0.0,0.0,13.49,3.86,0.0
20130626:1100,0.0,0.0,0.0,0.0,0.0,13.71,3.52,0.0
20130626:1200,0.0,0.0,0.0,0.0,0.0,13.48,3.52,0.0
20130626:1300,5.98,0.0,16.9,0.39,6.2,13.04,3.24,0.0
20130626:1400,2.5,0.0,10.99,0.25,15.16,13.17,2.76,0.0
20130626:1500,81.58,0.0,110.87,2.41,24.69,13.8,2.55,0.0
20130626:1600,144.18,6.28,176.57,4.02,34.47,14.02,2.48,0.0
20130626:1700,73.55,0.0,101.86,2.21,44.11,14.49,2.69,0.0
20130626:1800,113.55,2.91,145.23,3.21,53.04,14.91,2.55,0.0
20130626:1900,58.55,0.0,84.73,1.84,60.25,15.89,3.38,0.0
20130626:2000,223.7,15.12,259.85,5.9,63.98,16.41,3.93,0.0
20130626:2100,372.61,71.76,378.72,9.33,62.66,16.75,3.59,0.0
20130626:2200,286.72,35.53,314.66,7.39,56.91,17.23,3.17,0.0
20130626:2300,303.67,62.47,309.71,7.7,48.66,17.77,2.34,0.0
20130627:0000,261.19,65.21,257.89,6.68,39.28,18.38,2.0,0.0
20130627:0100,26.46,0.0,45.97,1.0,29.52,18.21,1.52,0.0
20130627:0200,97.21,17.45,117.08,3.02,19.82,18.19,0.97,0.0
20130627:0300,18.32,0.0,35.15,0.76,10.54,17.73,0.83,0.0
20130627:0400,2.88,0.0,11.83,0.27,1.98,17.07,1.1,0.0
20130627:0500,0.0,0.0,0.0,0.0,0.0,16.21,2.0,0.0
20130627:0600,0.0,0.0,0.0,0.0,0.0,15.61,2.28,0.0
20130627:0700,0.0,0.0,0.0,0.0,0.0,15.33,2.69,0.0
20130627:0800,0.0,0.0,0.0,0.0,0.0,14.69,2.9,0.0
20130627:0900,0.0,0.0,0.0,0.0,0.0,14.6,2.9,0.0
20130627:1000,0.0,0.0,0.0,0.0,0.0,14.6,3.03,0.0
20130627:1100,0.0,0.0,0.0,0.0,0.0,14.57,2.83,0.0
20130627:1200,0.0,0.0,0.0,0.0,0.0,14.31,2.48,0.0
20130627:1300,2.94,0.0,11.83,0.27,6.14,14.32,2.55,0.0
20130627:1400,1.61,0.0,9.3,0.22,15.1,14.85,2.76,0.0
20130627:1500,53.2,0.0,78.42,1.71,24.63,15.86,2.41,0.0
20130627:1600,101.76,0.0,136.11,2.96,34.41,17.09,1.86,0.0
20130627:1700,90.74,0.0,123.49,2.69,44.05,17.5,1.79,0.0
20130627:1800,112.97,1.94,147.9,3.25,52.99,18.12,1.66,0.0
20130627:1900,242.67,18.66,281.78,6.45,60.2,17.9,2.48,0.0
20130627:2000,136.31,7.56,168.94,3.8,63.94,18.15,2.62,0.0
20130627:2100,139.34,6.63,173.43,3.88,62.64,17.92,2.21,0.0
20130627:2200,222.68,16.66,261.05,5.94,56.91,17.96,1.86,0.0
20130627:2300,132.27,4.39,167.93,3.72,48.66,17.84,1.24,0.0
20130628:0000,25.09,0.0,44.17,0.96,39.28,17.92,0.9,0.0
20130628:0100,30.69,0.0,51.38,1.12,29.52,17.89,0.55,0.0
20130628:0200,89.02,10.21,113.53,2.74,19.83,18.03,0.55,0.0
20130628:0300,19.63,0.0,36.96,0.8,10.54,18.01,0.9,0.0
20130628:0400,4.79,0.0,15.21,0.35,1.98,17.5,1.24,0.0
20130628:0500,0.0,0.0,0.0,0.0,0.0,17.01,1.1,0.0
20130628:0600,0.0,0.0,0.0,0.0,0.0,17.3,0.9,0.0
20130628:0700,0.0,0.0,0.0,0.0,0.0,15.97,1.31,0.0
20130628:0800,0.0,0.0,0.0,0.0,0.0,14.63,1.79,0.0
20130628:0900,0.0,0.0,0.0,0.0,0.0,14.09,2.07,0.0
20130628:1000,0.0,0.0,0.0,0.0,0.0,13.82,1.79,0.0
20130628:1100,0.0,0.0,0.0,0.0,0.0,13.27,2.0,0.0
20130628:1200,0.0,0.0,0.0,0.0,0.0,13.21,2.41,0.0
20130628:1300,11.01,0.0,24.51,0.57,6.08,13.8,2.41,0.0
20130628:1400,45.17,0.0,68.46,1.59,15.04,15.07,2.21,0.0
20130628:1500,101.89,3.58,133.47,3.1,24.57,16.85,2.21,0.0
20130628:1600,233.21,77.41,216.42,6.92,34.34,18.63,2.21,0.0
20130628:1700,229.25,28.55,259.98,6.27,43.98,20.18,1.79,0.0
20130628:1800,209.81,15.51,251.55,5.76,52.92,21.32,1.52,0.0
20130628:1900,346.82,67.41,367.26,9.11,60.14,20.79,1.17,0.0
20130628:2000,171.75,10.81,210.69,4.76,63.89,21.2,1.45,0.0
20130628:2100,298.62,37.57,338.33,7.94,62.61,21.76,1.45,0.0
20130628:2200,315.88,55.58,341.54,8.27,56.9,22.15,1.66,0.0
20130628:2300,141.61,5.49,180.64,4.02,48.66,21.76,1.72,0.0
20130629:0000,193.46,23.18,224.68,5.27,39.28,21.94,1.72,0.0
20130629:0100,148.85,21.01,174.46,4.19,29.52,21.77,1.24,0.0
20130629:0200,81.35,6.58,109.05,2.55,19.82,21.53,1.03,0.0
20130629:0300,17.34,0.0,34.25,0.74,10.53,21.07,1.31,0.0
20130629:0400,0.0,0.0,4.23,0.1,1.96,20.44,1.66,0.0
20130629:0500,0.0,0.0,0.0,0.0,0.0,19.7,1.66,0.0
20130629:0600,0.0,0.0,0.0,0.0,0.0,18.91,1.52,0.0
20130629:0700,0.0,0.0,0.0,0.0,0.0,19.29,0.69,0.0
20130629:0800,0.0,0.0,0.0,0.0,0.0,19.07,0.83,0.0
20130629:0900,0.0,0.0,0.0,0.0,0.0,19.02,0.62,0.0
20130629:1000,0.0,0.0,0.0,0.0,0.0,18.71,0.69,0.0
20130629:1100,0.0,0.0,0.0,0.0,0.0,18.37,1.03,0.0
20130629:1200,0.0,0.0,0.0,0.0,0.0,18.01,1.1,0.0
20130629:1300,4.8,0.0,15.21,0.35,6.01,17.04,1.38,0.0
20130629:1400,46.6,0.0,70.99,1.65,14.97,17.6,1.1,0.0
20130629:1500,95.16,114.95,47.92,7.04,24.5,19.18,0.69,0.0
20130629:1600,286.71,307.46,67.3,10.21,34.28,20.37,0.07,0.0
20130629:1700,462.45,501.93,81.67,13.07,43.92,21.29,0.76,0.0
20130629:1800,558.72,473.25,237.8,14.27,52.86,21.83,1.24,0.0
20130629:1900,618.44,474.17,318.85,15.15,60.08,22.59,1.79,0.0
20130629:2000,595.11,410.8,346.62,14.21,63.84,23.0,2.28,0.0
20130629:2100,599.23,412.38,347.05,14.03,62.57,22.88,2.62,0.0
20130629:2200,719.3,819.73,104.54,16.31,56.88,23.24,2.55,0.0
20130629:2300,331.73,92.24,324.17,8.47,48.65,23.46,2.48,0.0
20130630:0000,422.44,311.21,219.01,10.05,39.27,23.4,2.07,0.0
20130630:0100,248.95,135.83,181.74,6.55,29.51,23.01,2.34,0.0
20130630:0200,123.63,67.47,108.69,4.17,19.81,22.33,1.72,0.0
20130630:0300,14.05,7.37,27.3,2.57,10.52,21.82,1.52,0.0
20130630:0400,2.36,0.0,10.99,0.25,1.94,20.97,1.72,0.0
20130630:0500,0.0,0.0,0.0,0.0,0.0,19.92,1.93,0.0
20130630:0600,0.0,0.0,0.0,0.0,0.0,18.81,1.86,0.0
20130630:0700,0.0,0.0,0.0,0.0,0.0,18.61,2.34,0.0
20130630:0800,0.0,0.0,0.0,0.0,0.0,18.07,2.41,0.0
20130630:0900,0.0,0.0,0.0,0.0,0.0,17.73,2.28,0.0
20130630:1000,0.0,0.0,0.0,0.0,0.0,17.44,2.21,0.0
20130630:1100,0.0,0.0,0.0,0.0,0.0,16.95,2.14,0.0
20130630:1200,0.0,0.0,0.0,0.0,0.0,16.33,1.72,0.0
20130630:1300,10.3,0.0,23.66,0.55,5.94,15.83,1.31,0.0
20130630:1400,24.97,0.0,43.95,1.02,14.9,17.96,1.1,0.0
20130630:1500,93.37,115.4,46.33,7.04,24.43,20.29,0.69,0.0
20130630:1600,284.47,309.49,64.69,10.21,34.2,21.67,0.14,0.0
20130630:1700,455.4,502.93,79.79,13.05,43.84,22.85,0.34,0.0
20130630:1800,591.16,674.28,90.52,15.39,52.79,23.93,0.97,0.0
20130630:1900,683.71,801.4,97.81,16.95,60.01,24.92,1.38,0.0
20130630:2000,732.51,872.88,102.78,17.68,63.78,25.81,1.59,0.0
20130630:2100,737.66,882.79,103.27,17.48,62.53,26.67,1.72,0.0
20130630:2200,701.37,827.0,101.37,16.37,56.85,27.35,2.0,0.0
20130630:2300,621.78,713.3,95.92,14.45,48.64,27.64,2.21,0.0
20130701:0000,498.62,552.41,86.8,11.86,39.26,27.68,2.34,0.0
20130701:0100,334.37,361.24,72.66,8.82,29.5,27.17,2.41,0.0
20130701:0200,143.64,165.52,53.54,5.61,19.8,26.59,2.07,0.0
20130701:0300,13.73,7.71,27.2,2.59,10.5,25.71,1.93,0.0
20130701:0400,2.29,0.0,10.99,0.25,1.92,24.56,1.79,0.0
20130701:0500,0.0,0.0,0.0,0.0,0.0,23.06,1.24,0.0
20130701:0600,0.0,0.0,0.0,0.0,0.0,23.05,0.83,0.0
20130701:0700,0.0,0.0,0.0,0.0,0.0,22.64,0.9,0.0
20130701:0800,0.0,0.0,0.0,0.0,0.0,20.86,1.31,0.0
20130701:0900,0.0,0.0,0.0,0.0,0.0,19.06,1.79,0.0
20130701:1000,0.0,0.0,0.0,0.0,0.0,18.29,2.0,0.0
20130701:1100,0.0,0.0,0.0,0.0,0.0,18.11,1.79,0.0
20130701:1200,0.0,0.0,0.0,0.0,0.0,18.7,1.31,0.0
20130701:1300,10.08,0.0,23.66,0.55,5.86,19.46,1.03,0.0
20130701:1400,24.77,0.0,43.95,1.02,14.82,19.49,1.17,0.0
20130701:1500,92.04,115.06,46.24,7.04,24.35,22.27,0.9,0.0
20130701:1600,281.58,308.07,65.55,10.19,34.13,23.38,0.14,0.0
20130701:1700,454.98,501.39,79.81,13.01,43.77,24.35,0.97,0.0
20130701:1800,589.27,668.8,90.54,15.27,52.71,25.1,1.52,0.0
20130701:1900,407.26,125.68,392.65,10.62,59.93,25.8,2.34,0.0
20130701:2000,607.04,484.88,306.4,14.66,63.71,26.44,1.93,0.0
20130701:2100,725.63,870.12,103.18,17.25,62.48,27.22,1.59,0.0
20130701:2200,689.84,815.41,101.29,16.15,56.82,27.54,1.72,0.0
20130701:2300,612.5,702.98,95.84,14.25,48.62,27.37,1.86,0.0
20130702:0000,492.11,544.68,86.77,11.7,39.24,27.14,1.93,0.0
20130702:0100,331.14,356.16,72.69,8.7,29.48,26.61,2.28,0.0
20130702:0200,142.93,163.1,53.67,5.53,19.78,25.81,2.55,0.0
20130702:0300,14.07,7.68,27.59,2.53,10.47,24.62,2.76,0.0
20130702:0400,2.32,0.0,10.99,0.25,1.89,23.02,3.31,0.0
20130702:0500,0.0,0.0,0.0,0.0,0.0,21.34,3.79,0.0
20130702:0600,0.0,0.0,0.0,0.0,0.0,20.11,3.52,0.0
20130702:0700,0.0,0.0,0.0,0.0,0.0,19.52,3.24,0.0
20130702:0800,0.0,0.0,0.0,0.0,0.0,18.84,3.52,0.0
20130702:0900,0.0,0.0,0.0,0.0,0.0,18.33,3.79,0.0
20130702:1000,0.0,0.0,0.0,0.0,0.0,17.83,3.72,0.0
20130702:1100,0.0,0.0,0.0,0.0,0.0,17.31,3.52,0.0
20130702:1200,0.0,0.0,0.0,0.0,0.0,16.89,3.24,0.0
20130702:1300,10.27,0.0,23.66,0.55,5.78,16.32,2.9,0.0
20130702:1400,25.15,0.0,43.95,1.02,14.74,16.78,2.62,0.0
20130702:1500,93.24,113.17,46.38,6.96,24.27,17.8,2.55,0.0
20130702:1600,290.15,305.99,64.76,10.11,34.05,19.05,2.41,0.0
20130702:1700,469.91,499.03,79.85,12.96,43.69,19.94,2.28,0.0
20130702:1800,607.93,669.2,90.57,15.27,52.63,20.84,2.21,0.0
20130702:1900,705.33,795.12,98.91,16.84,59.85,21.26,2.48,0.0
20130702:2000,756.89,867.56,102.83,17.56,63.64,21.86,2.62,0.0
20130702:2100,760.09,875.23,104.39,17.35,62.43,22.19,2.48,0.0
20130702:2200,719.44,822.82,101.43,16.27,56.79,22.61,2.34,0.0
20130702:2300,636.14,710.33,96.0,14.37,48.59,22.8,2.34,0.0
20130703:0000,511.2,551.82,86.93,11.82,39.21,22.94,2.55,0.0
20130703:0100,342.65,361.67,72.81,8.8,29.46,22.88,2.69,0.0
20130703:0200,147.84,166.61,53.68,5.61,19.75,22.44,2.41,0.0
20130703:0300,14.64,8.08,27.99,2.59,10.44,21.77,2.0,0.0
20130703:0400,2.36,0.0,10.99,0.25,1.85,20.82,1.86,0.0
20130703:0500,0.0,0.0,0.0,0.0,0.0,19.69,2.21,0.0
20130703:0600,0.0,0.0,0.0,0.0,0.0,18.69,2.34,0.0
20130703:0700,0.0,0.0,0.0,0.0,0.0,17.83,2.34,0.0
20130703:0800,0.0,0.0,0.0,0.0,0.0,17.05,2.07,0.0
20130703:0900,0.0,0.0,0.0,0.0,0.0,16.21,1.79,0.0
20130703:1000,0.0,0.0,0.0,0.0,0.0,15.33,1.66,0.0
20130703:1100,0.0,0.0,0.0,0.0,0.0,14.67,1.59,0.0
20130703:1200,0.0,0.0,0.0,0.0,0.0,14.16,1.45,0.0
20130703:1300,10.39,0.0,23.66,0.55,5.7,14.17,1.24,0.0
20130703:1400,25.98,0.0,44.79,1.04,14.66,15.28,1.1,0.0
20130703:1500,96.06,117.96,46.17,7.23,24.19,16.42,0.97,0.0
20130703:1600,299.07,317.19,66.04,10.47,33.96,17.57,0.9,0.0
20130703:1700,481.29,518.38,80.66,13.41,43.6,18.67,0.97,0.0
20130703:1800,623.58,692.99,92.66,15.78,52.54,19.61,1.45,0.0
20130703:1900,726.03,823.79,100.19,17.39,59.76,20.19,2.14,0.0
20130703:2000,774.99,897.51,104.22,18.11,63.56,20.8,2.07,0.0
20130703:2100,777.94,905.92,105.87,17.9,62.36,21.19,1.93,0.0
20130703:2200,737.39,849.28,104.01,16.76,56.74,21.68,1.93,0.0
20130703:2300,655.13,733.19,98.53,14.8,48.56,21.87,2.14,0.0
20130704:0000,528.02,569.64,88.28,12.15,39.18,21.86,2.48,0.0
20130704:0100,355.85,374.0,73.97,9.06,29.43,21.59,2.83,0.0
20130704:0200,153.95,172.39,54.51,5.76,19.72,21.0,2.76,0.0
20130704:0300,14.58,8.56,27.6,2.65,10.41,20.3,2.41,0.0
20130704:0400,2.39,0.0,10.99,0.25,1.81,19.37,2.07,0.0
20130704:0500,0.0,0.0,0.0,0.0,0.0,18.4,2.0,0.0
20130704:0600,0.0,0.0,0.0,0.0,0.0,17.48,2.34,0.0
20130704:0700,0.0,0.0,0.0,0.0,0.0,16.6,2.9,0.0
20130704:0800,0.0,0.0,0.0,0.0,0.0,15.95,3.1,0.0
20130704:0900,0.0,0.0,0.0,0.0,0.0,15.38,3.03,0.0
20130704:1000,0.0,0.0,0.0,0.0,0.0,14.73,2.83,0.0
20130704:1100,0.0,0.0,0.0,0.0,0.0,13.94,2.41,0.0
20130704:1200,0.0,0.0,0.0,0.0,0.0,13.83,2.41,0.0
20130704:1300,10.42,0.0,23.66,0.55,5.6,13.82,2.48,0.0
20130704:1400,25.48,0.0,43.95,1.02,14.57,14.31,2.62,0.0
20130704:1500,95.49,115.31,46.45,7.11,24.1,15.09,2.83,0.0
20130704:1600,269.73,162.47,172.9,8.41,33.88,15.88,2.97,0.0
20130704:1700,366.33,165.68,277.88,9.62,43.51,16.73,2.97,0.0
20130704:1800,200.34,11.67,237.77,5.39,52.45,16.94,2.9,0.0
20130704:1900,244.32,18.74,280.9,6.43,59.67,16.27,2.9,0.0
20130704:2000,405.82,100.89,391.76,10.09,63.47,16.84,2.83,0.0
20130704:2100,288.28,31.08,322.22,7.49,62.29,17.58,2.83,0.0
20130704:2200,761.32,852.4,104.12,16.8,56.69,18.4,2.76,0.0
20130704:2300,672.09,735.19,98.63,14.82,48.53,18.78,2.76,0.0
20130705:0000,537.89,570.57,89.44,12.17,39.15,18.82,2.55,0.0
20130705:0100,359.72,373.87,74.06,9.04,29.39,18.92,2.48,0.0
20130705:0200,155.79,172.27,54.61,5.74,19.68,18.45,2.41,0.0
20130705:0300,14.78,8.75,27.59,2.65,10.36,17.99,1.79,0.0
20130705:0400,2.42,0.0,10.99,0.25,1.76,17.34,1.1,0.0
20130705:0500,0.0,0.0,0.0,0.0,0.0,16.71,1.17,0.0
20130705:0600,0.0,0.0,0.0,0.0,0.0,15.99,1.31,0.0
20130705:0700,0.0,0.0,0.0,0.0,0.0,15.13,2.34,0.0
20130705:0800,0.0,0.0,0.0,0.0,0.0,14.86,2.21,0.0
20130705:0900,0.0,0.0,0.0,0.0,0.0,14.69,2.07,0.0
20130705:1000,0.0,0.0,0.0,0.0,0.0,14.51,1.93,0.0
20130705:1100,0.0,0.0,0.0,0.0,0.0,14.27,1.79,0.0
20130705:1200,0.0,0.0,0.0,0.0,0.0,14.05,1.45,0.0
20130705:1300,9.83,0.0,22.82,0.53,5.51,13.77,1.03,0.0
20130705:1400,49.35,0.0,73.53,1.71,14.48,14.76,0.69,0.0
20130705:1500,111.32,9.75,139.84,3.59,24.01,15.46,0.62,0.0
20130705:1600,293.53,310.43,65.42,10.25,33.78,16.36,0.41,0.0
20130705:1700,477.65,507.86,80.81,13.15,43.42,17.03,1.03,0.0
20130705:1800,623.3,682.45,91.74,15.52,52.35,17.88,1.72,0.0
20130705:1900,721.07,811.67,100.23,17.13,59.57,18.15,1.79,0.0
20130705:2000,778.0,885.02,104.25,17.86,63.38,18.8,2.34,0.0
20130705:2100,786.46,894.36,105.89,17.66,62.22,19.34,2.62,0.0
20130705:2200,745.71,839.95,102.94,16.54,56.64,19.88,2.69,0.0
20130705:2300,657.79,725.11,97.49,14.6,48.48,20.0,2.48,0.0
20130706:0000,526.39,561.98,88.37,11.98,39.1,19.86,2.28,0.0
